,smiles
7595,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
7596,CC(C)C[C@@H](C(=O)O)n1cc(CN)nn1
7597,CC1(C)CC(=O)c2c(N)ncnc2C1
7598,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1
7599,O=c1[nH]cnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12
7600,O=C(O)CCCC(=O)Nc1ccc(CC[N+]2([O-])CCCCC2)cc1
7601,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(CC)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
7602,N[C@@H](CCC(O)=N[C@@H](CS[C@@H](O)N(O)c1ccc(I)cc1)C(O)=NCC(=O)O)C(=O)O
7603,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1
7604,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1
7605,O=C(NO)c1ccccc1O
7606,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
7607,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@@]34[C@H](C(C)(C)C)[C@H]5O)[C@]21O
7608,O=C1Nc2cncc(n2)OCCCCCOc2ccc(Cl)cc2N1
7609,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
7610,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1
7611,O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=O)O
7612,CCCC(CCC)C(=O)NCC(N)=O
7613,COc1ccc(S(=O)(=O)NCC2CC2)cc1Nc1ncc(-c2cccc(-c3cccnc3)c2)o1
7614,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O
7615,CCN(CC)C(=O)c1ccc(O)c(OC)c1
7616,[NH3+][C@@H]1C[C@H]1c1ccccc1
7617,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
7618,O=P(O)(O)OP(=O)(O)OP(=O)(O)O
7619,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
7620,Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c([NH3+])ncnc54)[C@H](O)[C@@H]3O)c2cc1C
7621,O=P([O-])([O-])F
7622,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1CC
7623,CNc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1
7624,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(Br)cc1
7625,CCc1nc(N)nc(N)c1-c1ccccc1
7626,N=C(Nc1ccc(CCNCc2cccc(Cl)c2)cc1)c1cccs1
7627,CS[C@@H]1[C@@H](NCc2ccccc2)[C@@H](O)[C@@H](O)[C@H]1O
7628,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1
7629,CC(C)C(=O)O[C@@H](OC(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1)C(C)C
7630,CC(O)=N[C@@H]1[C@@H](O)C[C@H](P(=O)(O)O)O[C@H]1[C@H](O)[C@H](O)CO
7631,O[C@@H]1CSSC[C@H]1O
7632,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O
7633,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
7634,O=C(O)Cc1c2ccccc2n2c1[nH]c(=O)c1ccccc12
7635,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1
7636,CNCCc1ccc(O)c(O)c1
7637,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O
7638,Nc1c(C(=O)O)ccc(Cl)c1O
7639,N=C(O)/C=C/C(C[SH](=O)=O)=C(/Nc1c(C=O)cc2ccccn12)C(=O)O
7640,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1
7641,CN1CCCN=C1/C=C/c1cccs1
7642,CCCCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)O
7643,Cn1cnc2c(O)nc(N)nc21
7644,CSc1nnc(-c2ccc(Cl)cc2)[nH]1
7645,O=CN(C1CCCC1)C1CCC1
7646,N[C@H](Cc1ccc(I)cc1)C(=O)O
7647,O=C(O)[C@]1(O)C[C@H](CCCOc2ccccc2)[C@@H](O)[C@H](O)C1
7648,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1
7649,O=C(O)C1CSCN1
7650,O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1
7651,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC
7652,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O
7653,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1
7654,CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1
7655,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1
7656,CNC(C)CCC=C(C)C
7657,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
7658,N[C@@H](Cn1cc(Br)c(=O)[nH]c1=O)C(=O)O
7659,CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)CCC[C@@H](N)C(=O)O)[C@H]2SC1
7660,CCCCCCCCCCCC(=O)N[C@H](CCCC)CO[P@@](=O)(O)OCCO
7661,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br
7662,CCC(C)SSc1ncc[nH]1
7663,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CO)OCc1ccccc1
7664,C=NC1=N[C@H]2[C@@H](O1)[C@H](CO)[C@@H](O)[C@@H]2O
7665,C=Cc1c(C=C)c2n3c1C=c1c(C)c(CCC(=O)O)c4n1[Fe]31n3c(c(C)c(CCC(=O)O)c3C=4)C=c3c(C=C)c(C=C)c(n31)=C2
7666,O=C([O-])CN1CCN(CC(=O)[O-])CCN(CC(=O)O)CCN(CC(=O)[O-])CC1.[Gd+3]
7667,O=CCCCC1CCNCC1
7668,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1
7669,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
7670,CCCCB(O)O
7671,[111In+3].[O-]c1cccc2cccnc12.[O-]c1cccc2cccnc12.[O-]c1cccc2cccnc12
7672,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C
7673,O=[N+]([O-])c1ccc(S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
7674,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1
7675,CC[C@@H](C(N)=O)N1CCCC1=O
7676,COc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1
7677,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
7678,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1
7679,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1
7680,Cc1cc(F)ccc1[C@H]1C[C@@H](N2CCN3C(=O)CC[C@H]3C2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
7681,O=C(O)COc1c(C(=O)O)sc(-c2ccc(O)cc2)c1Br
7682,OCC(F)(F)F
7683,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
7684,CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1
7685,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
7686,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21
7687,OCCCCO
7688,N#Cc1cccc(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc2ccccc2)B(O)O)c1
7689,CCCC(=O)SCC[N+](C)(C)C
7690,Clc1cc(Cl)c(OCC#CI)cc1Cl
7691,CN(C)C[C@@H](O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1
7692,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1
7693,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1
7694,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
7695,NC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2
7696,O=P(O)(O)OC[C@H]1C[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
7697,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1
7698,CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1
7699,N=c1nc2ncn([C@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2c[nH]1
7700,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1
7701,N[C@@H](Cc1c(O)[nH]c2ccccc12)C(=O)O
7702,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1
7703,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c(=O)[nH]ncc2c34)cn1
7704,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1
7705,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
7706,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1
7707,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
7708,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)c(F)c2F)cc1
7709,O=C(O)[C@@H]1O[C@@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O
7710,CCOC(=O)C1=Cc2c3nc(cc4[n-]c(cc5nc(cc6[n-]c2[C@]1(CC)[C@@H]6C)C(CC)=C5C)c(CC)c4C)C(CC)=C3C.[Cl-].[Sn+4]
7711,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21
7712,COc1cc2c(c(OC)c1OC)-c1ccc(OP(=O)(O)O)cc1[C@@H](NC(C)=O)CC2
7713,CCN(C(=O)c1cc(C)cc(OC[C@H](C)Nc2ccncc2)c1)C(C)C
7714,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
7715,N[C@@H](C[C@@H]1C=C(NNc2ccccn2)C(O)=CC1=O)C(=O)O
7716,C[C@]12CC[C@@H]3[C@H]4CC[C@H](O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O
7717,O=C1C[C@@H](c2ccccc2)Oc2cc(O)ccc21
7718,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
7719,Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1
7720,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H]1O
7721,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
7722,CO[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
7723,CCCCCCCCO[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O
7724,CN(C)C[C@@H](O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1
7725,Cn1nc(-c2ccccc2)cc1NS(=O)(=O)O
7726,Clc1ccc(C2(c3ccc(-c4ncnc5[nH]cnc45)cc3)CCNCC2)cc1
7727,OC1(CN2CCC(COc3noc4cccc(O[C@@H]5CCOC5)c34)CC2)CCOCC1
7728,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
7729,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1
7730,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
7731,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
7732,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
7733,CC(C)=CCNc1ncnc2[nH]cnc12
7734,COC(=O)c1cnc2n1CCc1ccccc1C2=C1CCN(CCc2ccc(OCc3ccc4ccccc4n3)cc2)CC1
7735,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2nccs2)N1C(=O)c1ccc(C(C)(C)C)cc1
7736,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O
7737,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O.NC(CO)(CO)CO
7738,Cc1cn(C2CC(OP(O)(=S)OCC3OC(n4ccc(=N)nc4O)CC3OP(O)(=S)OCC3OC(n4cnc5c(O)nc(=N)[nH]c54)CC3OP(O)(=S)OCC3OC(n4ccc(=N)nc4O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(O)nc4=O)CC3OP(O)(=S)OCC3OC(n4cnc5c(O)nc(=N)[nH]c54)CC3OP(O)(=S)OCC3OC(n4cnc5c(O)nc(=N)[nH]c54)CC3OP(O)(=S)OCC3OC(n4cc(C)c(O)nc4=O)CC3OP(O)(=S)OCC3OC(n4cnc5c(O)nc(=N)[nH]c54)CC3OP(O)(=S)OCC3OC(n4cnc5c(N)ncnc54)CC3OP(O)(=S)OCC3OC(n4cnc5c(O)nc(=N)[nH]c54)CC3OP(O)(=S)OCC3OC(n4cc(C)c(O)nc4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(O)nc4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(O)nc4=O)CC3OP(O)(=S)OCC3OC(n4ccc(=N)nc4O)CC3OP(O)(=S)OCC3OC(n4cnc5c(N)ncnc54)CC3O)C(COP(O)(=S)OC3CC(n4ccc(=N)nc4O)OC3COP(O)(=S)OC3CC(n4cc(C)c(O)nc4=O)OC3COP(O)(=S)OC3CC(n4cc(C)c(O)nc4=O)OC3COP(O)(=S)OC3CC(n4cnc5c(O)nc(=N)[nH]c54)OC3CO)O2)c(=O)nc1O
7739,[Cd]
7740,CCN(CC)CCN=C(O)c1cc(S(C)(=O)=O)ccc1OC
7741,OC[C@H](O)[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O
7742,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C
7743,Cc1cccc2c1C(=O)N(c1cc(-c3ccccc3)ccc1O)C2=O
7744,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1
7745,CC(=O)NCCc1ccc(S(N)(=O)=O)cc1
7746,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21
7747,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
7748,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
7749,Cn1c(=O)ccc2ccccc21
7750,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
7751,Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(=O)nc(N)[nH]c65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1
7752,N[C@@H](CCC(=O)O)C(=O)O
7753,CC(C)CC(O)=Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C
7754,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)C(C)C)C(N)=O
7755,CC1=C2C(=O)c3c(O)cccc3C=C2C[C@@H](CC(=O)O)O1
7756,CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1
7757,O=C1CN(S(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1Cc1cc2cnccc2[nH]1
7758,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
7759,Nc1ccn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)n1
7760,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C
7761,O=C(NCc1ccccc1)NC[C@@H](O)C(=O)O
7762,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
7763,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1
7764,O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1
7765,C[C@H](C=O)Cc1csc(N)n1
7766,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O
7767,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
7768,Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O
7769,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Fe+2]
7770,O=P(O)(O)OC[C@H]1O[C@@]2(N=C(O)N=C2O)[C@H](O)[C@@H]1O
7771,O=S(=O)(O)c1cc(O)ccc1O
7772,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]4Nc5nc(N)[nH]c(=O)c5N[C@H]4C(S)=C3S)[C@@H](O)[C@H]2O)c(=O)n1
7773,CC(O)=N[C@@H](Cc1ccc(P(=O)(O)O)c(P(=O)(O)O)c1)C(O)=N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O
7774,CC(C)NCC(O)COc1cccc2c1C=CC2
7775,C[C@H](NC(=O)OCc1ccccc1)C(=O)O
7776,Fc1ccccc1-c1cc(NCc2ccncc2)n2nccc2n1
7777,NC(=[NH2+])c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3[O-])nc2c1
7778,O=S(=O)(NCCNCCOCc1ccc(Cl)cc1)c1cccc2cnccc12
7779,C[C@H](C=O)CC1CC1
7780,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
7781,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
7782,CC(C)n1c(=O)c(C(=O)NCCCN2CCCCC2)c(O)c2ccsc21
7783,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
7784,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC
7785,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]
7786,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
7787,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
7788,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
7789,O=C(O)C(=O)Nc1cc2ccccc2cc1C(=O)O
7790,Nc1nc2c(ncn2CCCCC(F)(F)P(=O)(O)O)c(=O)[nH]1
7791,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
7792,N=C(N)NNC(=O)N(c1ccccc1)c1ccccc1
7793,c1ccc(Cn2c(N3CCNCC3)nc3ccccc32)cc1
7794,Oc1c(Br)cc(/C=C/c2ccccc2)cc1Br
7795,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
7796,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1
7797,Cc1c(Cl)cccc1NC(=O)[C@H]1CC(=O)N(C2CCCCC2)C1
7798,O=C([O-])C[N+]12CC[N+]3(CC(=O)[O-])CC[N+]4([C@@H](CO)[C@@H](O)CO)CC[N+](CC(=O)[O-])(CC1)[Gd-]234
7799,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N
7800,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCC)cc1O
7801,N#CCc1ccc(Nc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1
7802,F
7803,CCCC(CCC)C(N)=O
7804,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
7805,CCCOC(=O)c1cc(O)c(O)c(O)c1
7806,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
7807,CC(=O)N[C@H]1[C@@H](O[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O
7808,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
7809,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
7810,NC(=O)c1cccc(-c2ccc([C@H](N)Cc3cc(F)ccc3F)cc2)c1
7811,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)COP(=O)([O-])OC[C@@H](O)CO
7812,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
7813,C=CCOc1ccccc1OCC(O)CNC(C)C
7814,CNC(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1ccco1
7815,NCC[C@H](CC(=O)O)[C@@H](CN)CCC(=O)O
7816,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
7817,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O.[Ga+3]
7818,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
7819,CNC(C)C(=O)c1ccc(C)cc1
7820,N=C(O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1
7821,C[C@@H](N=C(O)CCCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1)C(=O)O
7822,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
7823,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O
7824,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
7825,C=Cc1c(C)c2n3c1=Cc1c(C)c(CCC(=O)O)c4n1[Fe]31n3c(c(C)c(CC)c3C=2)C=c2c(C)c(CCC(=O)O)c(n21)=C4
7826,[Cu]12S34[Cu]5[Cu]13[Cu]254
7827,Cn1c(N)nc2ncc(-c3ccc(O)cc3)cc21
7828,CO[C@H]1CC[C@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1
7829,CC(=O)N1C[C@H](O)C[C@H]1C(O)=N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1
7830,CN1CCN(c2ccc(Cc3cc4cnc(CN)nc4n3C3CCCCC3)cc2)CC1
7831,COc1cc2c(Oc3ccc(N=C(O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
7832,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
7833,Nc1cccc(CN2C(=O)N(Cc3cccc(N)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1
